user_id ID,gender,province,education_level,employment_status,main_fintech_app,investment_type,loan_usage_purpose,outstanding_loan,financial_anxiety_score,digital_time_spent_per_day,income_clean,expense_clean,ewallet_spending_clean,age,Jumlah Rekening Penerima Pinjaman Aktif (entitas),Jumlah Dana yang Diberikan (Rp miliar),Jumlah Rekening Pemberi Pinjaman (akun),TWP 90%,Jumlah Penerima Pinjaman (akun),Outstanding Pinjaman (Rp miliar),Jumlah Penduduk (Ribu),PDRB (Ribu Rp),Urbanisasi (%)
U0371,Male,Kalimantan Selatan,Diploma I/II/III,Student,ShopeePay,Reksadana,Tidak Ada,0.0,1,9.5,2000000.0,2000000.0,500000.0,13,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0372,Male,DKI Jakarta,Bachelor (S1)/Diploma IV,Private Employee,LinkAja,Saham,Pendidikan,16943262.0,4,5.9,6000001.0,10000001.0,1000001.0,25,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
U0373,Male,Sumatera Utara,Diploma I/II/III,Student,LinkAja,Emas,Konsumsi,7926041.0,5,5.1,2000000.0,2000000.0,500001.0,14,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
U0374,Female,Jawa Barat,Senior High School,Private Employee,LinkAja,No Investment,Gaya,11724905.0,5,9.8,2000001.0,4000001.0,500001.0,19,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
U0375,Male,Sulawesi Barat,Diploma I/II/III,Entrepreneur,Kredivo,Reksadana,Tidak Ada,0.0,3,7.4,4000001.0,4000001.0,500001.0,23,57874,0.12,247.0,1.19,25633,230.51,1525.3,42718,23.1
U0376,Male,Papua Pegunungan,Senior High School,Entrepreneur,ShopeePay,Emas,Tidak Ada,0.0,1,4.9,6000001.0,10000001.0,500000.0,14,2410,1.7,2214.0,0.9,998,4.9,549.7,18105,58.4
U0377,Female,Nusa Tenggara Barat,Senior High School,Entrepreneur,Akulaku,Saham,Konsumsi,17811101.0,2,6.6,4000001.0,4000001.0,500001.0,20,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0378,Male,Sulawesi Tengah,Bachelor (S1)/Diploma IV,Student,GoPay,Emas,Pendidikan,2291456.0,4,6.0,2000000.0,2000000.0,500001.0,19,177868,0.64,665.0,1.54,77106,598.93,3156.1,120750,43.1
U0379,Female,Bengkulu,Senior High School,Student,ShopeePay,Reksadana,Gaya,11499719.0,1,4.9,2000000.0,2000000.0,500000.0,21,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0380,Male,Aceh,Bachelor (S1)/Diploma IV,Private Employee,ShopeePay,Kripto,Pendidikan,13295908.0,1,9.5,2000001.0,4000001.0,500001.0,18,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0381,Male,Sulawesi Tengah,Bachelor (S1)/Diploma IV,Student,ShopeePay,No Investment,Tidak Ada,0.0,4,9.0,2000001.0,2000000.0,1000001.0,25,177868,0.64,665.0,1.54,77106,598.93,3156.1,120750,43.1
U0382,Female,Kalimantan Timur,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,OVO,Reksadana,Usaha,7367526.0,2,9.1,10000001.0,6000001.0,500001.0,21,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0383,Female,Sulawesi Tengah,Bachelor (S1)/Diploma IV,Student,GoPay,Emas,Tidak Ada,0.0,1,9.1,2000000.0,2000000.0,500000.0,13,177868,0.64,665.0,1.54,77106,598.93,3156.1,120750,43.1
U0384,Female,Sumatera Selatan,Senior High School,Student,Kredivo,Saham,Gaya,13548272.0,5,4.7,2000000.0,2000000.0,500001.0,23,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0385,Female,Sumatera Selatan,Senior High School,Student,OVO,Kripto,Tidak Ada,0.0,5,5.5,2000001.0,4000001.0,1000001.0,17,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0386,Female,Lampung,Senior High School,Not Working,ShopeePay,Kripto,Pendidikan,8550405.0,4,10.6,2000000.0,2000000.0,1000001.0,22,530899,5.15,4033.0,2.81,284856,1455.8,9522.9,51370,42.4
U0387,Male,Kalimantan Utara,Senior High School,Student,ShopeePay,Reksadana,Tidak Ada,0.0,2,7.3,2000001.0,4000001.0,500001.0,15,39135,0.15,84.0,3.08,20761,133.66,749.4,198429,58.4
U0388,Male,Kalimantan Selatan,Diploma I/II/III,Private Employee,Akulaku,Reksadana,Pendidikan,8737180.0,4,3.3,4000001.0,4000001.0,500000.0,26,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0389,Female,Nusa Tenggara Timur,Diploma I/II/III,Student,Akulaku,No Investment,Gaya,3098677.0,1,7.5,2000000.0,2000000.0,1000001.0,13,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0390,Female,Papua Selatan,Diploma I/II/III,Private Employee,LinkAja,Reksadana,Tidak Ada,7695918.0,5,8.6,2000001.0,2000000.0,500001.0,20,6267,1.7,2214.0,1.24,3118,14.24,1492.3,61583,58.4
U0391,Female,Nusa Tenggara Barat,Senior High School,Student,ShopeePay,Reksadana,Usaha,9747076.0,3,8.3,2000001.0,4000001.0,500000.0,24,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0392,Male,Maluku,Senior High School,Not Working,OVO,Emas,Pendidikan,12331822.0,4,4.7,2000000.0,2000000.0,500001.0,27,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0393,Male,Papua Selatan,Senior High School,Not Working,ShopeePay,Reksadana,Pendidikan,11924241.0,3,11.7,2000000.0,2000000.0,500001.0,25,6267,1.7,2214.0,1.24,3118,14.24,1492.3,61583,58.4
U0394,Female,Sulawesi Barat,Junior High School,Student,Akulaku,No Investment,Tidak Ada,0.0,3,3.2,2000000.0,2000000.0,500001.0,19,57874,0.12,247.0,1.19,25633,230.51,1525.3,42718,23.1
U0395,Male,Papua Barat,Bachelor (S1)/Diploma IV,Not Working,Kredivo,Reksadana,Konsumsi,10171832.0,5,7.3,6000001.0,10000001.0,500000.0,22,32690,0.15,97.0,1.32,17755,89.41,587.6,131636,44.4
U0396,Female,Kepulauan Riau,Senior High School,Others,LinkAja,Reksadana,Tidak Ada,0.0,4,20.0,2000001.0,4000001.0,500001.0,15,309076,7.83,9212.0,1.8,180411,993.02,10678.0,161424,85.3
U0397,Female,Papua Selatan,Senior High School,Entrepreneur,OVO,Saham,Tidak Ada,0.0,3,8.5,6000001.0,10000001.0,3000000.0,20,6267,1.7,2214.0,1.24,3118,14.24,1492.3,61583,58.4
U0398,Male,Jawa Barat,Elementary School,Entrepreneur,LinkAja,Saham,Konsumsi,16548180.0,1,18.5,15000000.0,15000000.0,1000001.0,23,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
U0399,Female,Sulawesi Barat,Diploma I/II/III,Student,Akulaku,Kripto,Tidak Ada,0.0,2,4.4,2000001.0,4000001.0,3000000.0,17,57874,0.12,247.0,1.19,25633,230.51,1525.3,42718,23.1
U0400,Female,Sulawesi Selatan,Diploma I/II/III,Private Employee,Dana,Reksadana,Pendidikan,17384214.0,2,7.9,4000001.0,4000001.0,3000000.0,16,609232,6.63,7617.0,1.67,354031,2038.05,9563.1,73573,59.6
U0401,Male,Kepulauan Bangka Belitung,Senior High School,Student,GoPay,Saham,Konsumsi,6841477.0,5,6.9,2000001.0,4000001.0,500000.0,25,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0402,Female,Kalimantan Tengah,Junior High School,Student,ShopeePay,Saham,Usaha,5214714.0,4,20.0,4000001.0,4000001.0,500001.0,25,162309,0.45,506.0,1.49,90470,488.58,2845.0,79320,52.9
U0403,Male,Jawa Barat,Senior High School,Others,LinkAja,Emas,Tidak Ada,0.0,4,9.2,2000001.0,4000001.0,500001.0,28,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
U0404,Female,Gorontalo,Senior High School,Student,ShopeePay,Saham,Tidak Ada,9269311.0,2,5.0,2000000.0,2000000.0,1000001.0,16,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0405,Male,Papua Barat,Diploma I/II/III,Private Employee,Akulaku,Saham,Gaya,5118322.0,1,5.2,4000001.0,4000001.0,500000.0,17,32690,0.15,97.0,1.32,17755,89.41,587.6,131636,44.4
U0406,Female,Jawa Timur,Diploma I/II/III,Entrepreneur,Kredivo,Saham,Gaya,11718881.0,2,8.1,15000000.0,15000000.0,3000000.0,20,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0407,Male,Sumatera Utara,Senior High School,Not Working,LinkAja,Emas,Tidak Ada,0.0,2,6.6,2000000.0,2000000.0,500001.0,14,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
U0408,Male,Nusa Tenggara Barat,Senior High School,Others,Akulaku,No Investment,Konsumsi,14897197.0,4,7.4,2000000.0,2000000.0,1000001.0,15,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0409,Female,Sumatera Barat,Postgraduate,Student,Dana,Reksadana,Tidak Ada,0.0,3,6.5,4000001.0,4000001.0,500000.0,18,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
U0410,Male,Bengkulu,Senior High School,Student,OVO,No Investment,Tidak Ada,0.0,1,10.5,2000000.0,2000000.0,500000.0,14,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0411,Male,Nusa Tenggara Barat,Diploma I/II/III,Civil Servant/BUMN,LinkAja,Reksadana,Tidak Ada,0.0,4,4.7,2000001.0,4000001.0,1000001.0,24,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0412,Female,Papua Barat Daya,Junior High School,Student,Kredivo,Reksadana,Tidak Ada,0.0,2,5.8,2000000.0,2000000.0,500000.0,26,11793,1.7,1.0,0.88,5691,24.05,1484.9,59064,58.4
U0413,Female,Papua Selatan,Senior High School,Student,Akulaku,Emas,Tidak Ada,0.0,3,8.2,2000000.0,2000000.0,1000001.0,23,6267,1.7,2214.0,1.24,3118,14.24,1492.3,61583,58.4
U0414,Female,Papua Barat,Elementary School,Student,Dana,Kripto,Konsumsi,8968899.0,1,4.5,4000001.0,4000001.0,500000.0,27,32690,0.15,97.0,1.32,17755,89.41,587.6,131636,44.4
U0415,Female,Maluku,Senior High School,Entrepreneur,GoPay,Saham,Usaha,4522610.0,5,4.4,4000001.0,4000001.0,500001.0,19,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0416,Male,DKI Jakarta,Postgraduate,Private Employee,Kredivo,Saham,Pendidikan,2239528.0,1,7.3,6000001.0,10000001.0,500001.0,13,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
U0417,Male,Riau,Senior High School,Student,LinkAja,Kripto,Pendidikan,5274598.0,1,9.2,2000000.0,2000000.0,500001.0,28,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
U0418,Male,Nusa Tenggara Barat,Elementary School,Private Employee,Dana,Saham,Usaha,17498379.0,2,9.5,2000001.0,4000001.0,500001.0,26,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0419,Female,Riau,Elementary School,Student,ShopeePay,Saham,Pendidikan,6586540.0,2,7.2,6000001.0,10000001.0,500001.0,20,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
U0420,Female,Papua,Senior High School,Student,ShopeePay,Reksadana,Usaha,19174894.0,5,5.3,2000000.0,2000000.0,500000.0,13,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0421,Female,Gorontalo,Senior High School,Entrepreneur,Kredivo,Reksadana,Tidak Ada,0.0,5,7.7,4000001.0,4000001.0,500000.0,22,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0422,Female,Kalimantan Utara,Elementary School,Private Employee,LinkAja,Saham,Konsumsi,4150824.0,5,8.4,4000001.0,4000001.0,500001.0,19,39135,0.15,84.0,3.08,20761,133.66,749.4,198429,58.4
U0423,Male,Kalimantan Selatan,Bachelor (S1)/Diploma IV,Entrepreneur,LinkAja,Emas,Tidak Ada,0.0,4,7.7,15000000.0,15000000.0,500001.0,28,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0424,Male,Sumatera Utara,Senior High School,Student,OVO,Saham,Usaha,11124757.0,4,10.1,2000000.0,2000000.0,1000001.0,25,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
U0425,Male,Sumatera Selatan,Senior High School,Entrepreneur,ShopeePay,Saham,Tidak Ada,0.0,2,4.5,4000001.0,4000001.0,500001.0,13,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0426,Female,Sulawesi Utara,Bachelor (S1)/Diploma IV,Private Employee,GoPay,Reksadana,Tidak Ada,0.0,2,5.3,2000001.0,4000001.0,500001.0,13,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0427,Male,Kalimantan Tengah,Junior High School,Private Employee,Dana,Kripto,Pendidikan,6532419.0,5,9.7,2000001.0,4000001.0,500001.0,28,162309,0.45,506.0,1.49,90470,488.58,2845.0,79320,52.9
U0428,Female,Banten,Postgraduate,Private Employee,OVO,Kripto,Usaha,6877844.0,4,3.3,6000001.0,10000001.0,500000.0,13,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0429,Male,Maluku,Senior High School,Not Working,LinkAja,Reksadana,Usaha,16870946.0,3,5.7,2000000.0,2000000.0,500001.0,17,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0430,Male,DI Yogyakarta,Bachelor (S1)/Diploma IV,Private Employee,LinkAja,No Investment,Pendidikan,16302898.0,4,5.2,2000001.0,4000001.0,3000000.0,14,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0431,Male,Sulawesi Tenggara,Diploma I/II/III,Private Employee,LinkAja,No Investment,Tidak Ada,0.0,2,3.1,2000001.0,4000001.0,1000001.0,20,140184,0.27,529.0,1.44,69118,701.29,2836.7,67840,48.3
U0432,Female,Maluku Utara,Bachelor (S1)/Diploma IV,Others,GoPay,No Investment,Tidak Ada,0.0,4,6.5,2000001.0,4000001.0,500001.0,19,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0433,Female,Sulawesi Tenggara,Postgraduate,Entrepreneur,Akulaku,Emas,Konsumsi,14782774.0,2,8.9,2000001.0,15000000.0,500001.0,19,140184,0.27,529.0,1.44,69118,701.29,2836.7,67840,48.3
U0434,Male,Kepulauan Bangka Belitung,Senior High School,Civil Servant/BUMN,GoPay,Emas,Konsumsi,5341712.0,5,7.4,4000001.0,4000001.0,1000001.0,17,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0435,Male,Kalimantan Selatan,Postgraduate,Private Employee,ShopeePay,Reksadana,Usaha,4129331.0,5,9.0,15000000.0,15000000.0,500001.0,25,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0436,Female,Maluku Utara,Senior High School,Student,LinkAja,Emas,Konsumsi,4582940.0,5,10.0,2000000.0,2000000.0,500000.0,28,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0437,Male,Jambi,Senior High School,Student,Akulaku,Reksadana,Tidak Ada,0.0,3,6.0,2000000.0,2000000.0,500000.0,22,273264,1.06,1251.0,2.16,136402,864.3,3768.5,86722,38.2
U0438,Female,Kalimantan Timur,Senior High School,Private Employee,Akulaku,Saham,Konsumsi,8410541.0,3,13.6,10000001.0,6000001.0,500001.0,16,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0439,Female,Jambi,Senior High School,Not Working,GoPay,Reksadana,Gaya,18474061.0,2,6.1,2000000.0,2000000.0,3000000.0,24,273264,1.06,1251.0,2.16,136402,864.3,3768.5,86722,38.2
U0440,Male,Maluku Utara,Senior High School,Not Working,Kredivo,Reksadana,Konsumsi,2487214.0,1,6.5,2000001.0,4000001.0,500001.0,17,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0441,Male,Kepulauan Riau,Senior High School,Student,Kredivo,Reksadana,Pendidikan,8208098.0,3,5.2,6000001.0,10000001.0,500000.0,13,309076,7.83,9212.0,1.8,180411,993.02,10678.0,161424,85.3
U0442,Female,Jawa Timur,Senior High School,Private Employee,Dana,Reksadana,Tidak Ada,0.0,2,8.4,2000001.0,4000001.0,500000.0,26,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0443,Male,Bengkulu,Bachelor (S1)/Diploma IV,Student,Kredivo,No Investment,Usaha,9165394.0,4,6.3,2000000.0,2000000.0,1000001.0,17,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0444,Male,Gorontalo,Bachelor (S1)/Diploma IV,Others,ShopeePay,No Investment,Tidak Ada,0.0,5,6.8,4000001.0,4000001.0,1000001.0,20,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0445,Female,Sumatera Barat,Senior High School,Others,ShopeePay,Emas,Tidak Ada,0.0,5,6.5,2000000.0,2000000.0,500001.0,14,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
U0446,Female,Nusa Tenggara Timur,Senior High School,Private Employee,Akulaku,Emas,Pendidikan,4129331.0,5,6.4,2000001.0,4000001.0,500001.0,25,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0447,Female,Kepulauan Riau,Senior High School,Entrepreneur,ShopeePay,No Investment,Konsumsi,14392676.0,2,7.4,2000000.0,2000000.0,500000.0,16,309076,7.83,9212.0,1.8,180411,993.02,10678.0,161424,85.3
U0448,Female,Sulawesi Tenggara,Senior High School,Private Employee,ShopeePay,Kripto,Tidak Ada,0.0,5,5.9,2000000.0,2000000.0,1000001.0,14,140184,0.27,529.0,1.44,69118,701.29,2836.7,67840,48.3
U0449,Male,Gorontalo,Junior High School,Private Employee,GoPay,Saham,Tidak Ada,0.0,3,6.0,6000001.0,10000001.0,1000001.0,13,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0450,Male,Jawa Timur,Senior High School,Student,ShopeePay,Reksadana,Tidak Ada,0.0,4,9.7,2000000.0,2000000.0,500000.0,17,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0451,Female,Papua Tengah,Senior High School,Civil Servant/BUMN,ShopeePay,Emas,Konsumsi,3403107.0,5,6.3,6000001.0,10000001.0,1000001.0,19,10736,1.7,2214.0,0.99,8184,27.6,1073.6,118774,58.4
U0452,Female,Sumatera Selatan,Postgraduate,Private Employee,Kredivo,Reksadana,Tidak Ada,0.0,2,8.0,2000001.0,10000001.0,500000.0,17,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0453,Male,Jawa Barat,Senior High School,Private Employee,Dana,Emas,Pendidikan,7517359.0,4,4.8,2000001.0,4000001.0,500000.0,14,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
U0454,Female,Papua Barat Daya,Senior High School,Student,OVO,Kripto,Tidak Ada,0.0,5,5.9,2000000.0,2000000.0,500000.0,18,11793,1.7,1.0,0.88,5691,24.05,1484.9,59064,58.4
U0455,Male,Jawa Tengah,Senior High School,Not Working,Akulaku,Saham,Tidak Ada,0.0,1,3.9,2000001.0,4000001.0,500000.0,28,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
U0456,Male,Gorontalo,Junior High School,Student,Kredivo,Emas,Konsumsi,4784933.0,5,11.6,2000000.0,2000000.0,500001.0,13,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0457,Male,Nusa Tenggara Timur,Senior High School,Private Employee,GoPay,Saham,Tidak Ada,0.0,3,10.4,6000001.0,10000001.0,500001.0,16,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0458,Male,Sumatera Barat,Diploma I/II/III,Private Employee,Dana,Saham,Pendidikan,6778262.0,4,8.5,10000001.0,6000001.0,500001.0,17,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
U0459,Male,Lampung,Senior High School,Private Employee,Akulaku,Saham,Tidak Ada,0.0,3,12.4,4000001.0,4000001.0,500001.0,24,530899,5.15,4033.0,2.81,284856,1455.8,9522.9,51370,42.4
U0460,Male,Lampung,Senior High School,Private Employee,LinkAja,Saham,Pendidikan,12542040.0,1,8.9,4000001.0,4000001.0,500000.0,17,530899,5.15,4033.0,2.81,284856,1455.8,9522.9,51370,42.4
U0461,Male,Kalimantan Barat,Postgraduate,Student,OVO,Emas,Tidak Ada,0.0,1,6.6,2000000.0,2000000.0,500000.0,21,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0462,Female,Riau,Bachelor (S1)/Diploma IV,Student,Dana,Saham,Konsumsi,2936126.0,3,7.9,2000000.0,2000000.0,500001.0,17,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
U0463,Female,Kalimantan Tengah,Diploma I/II/III,Private Employee,Akulaku,Reksadana,Tidak Ada,0.0,4,10.4,10000001.0,6000001.0,500001.0,26,162309,0.45,506.0,1.49,90470,488.58,2845.0,79320,52.9
U0464,Female,Sumatera Barat,Senior High School,Private Employee,OVO,Kripto,Gaya,11295214.0,1,4.8,2000001.0,6000001.0,500000.0,17,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
U0465,Female,Lampung,Diploma I/II/III,Student,OVO,Emas,Usaha,16108476.0,1,4.1,2000000.0,2000000.0,1000001.0,13,530899,5.15,4033.0,2.81,284856,1455.8,9522.9,51370,42.4
U0466,Male,Kalimantan Timur,Senior High School,Private Employee,ShopeePay,No Investment,Konsumsi,1663842.0,5,8.0,6000001.0,4000001.0,1000001.0,27,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0467,Male,Banten,Senior High School,Civil Servant/BUMN,Kredivo,Reksadana,Tidak Ada,0.0,2,17.0,10000001.0,6000001.0,1000001.0,13,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0468,Female,Jawa Tengah,Elementary School,Private Employee,Akulaku,Emas,Konsumsi,5931242.0,1,1.4,15000000.0,15000000.0,500001.0,21,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
U0469,Male,Sumatera Barat,Senior High School,Entrepreneur,GoPay,Saham,Gaya,5141154.0,4,3.9,6000001.0,10000001.0,500000.0,14,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
U0470,Female,Kepulauan Bangka Belitung,Senior High School,Student,LinkAja,Emas,Pendidikan,3396283.0,4,6.2,2000000.0,2000000.0,500001.0,15,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0471,Male,DI Yogyakarta,Senior High School,Student,OVO,Reksadana,Tidak Ada,0.0,5,7.1,2000000.0,2000000.0,500000.0,18,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0472,Female,Jawa Tengah,Postgraduate,Entrepreneur,Dana,Reksadana,Konsumsi,14362729.0,4,7.2,15000000.0,15000000.0,500001.0,16,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
U0473,Male,Bengkulu,Bachelor (S1)/Diploma IV,Private Employee,OVO,Saham,Konsumsi,16898255.0,5,12.0,4000001.0,2000001.0,500000.0,14,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0474,Female,Jawa Timur,Diploma I/II/III,Private Employee,GoPay,No Investment,Konsumsi,4773487.0,1,6.5,2000001.0,4000001.0,1000001.0,21,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0475,Female,Bengkulu,Senior High School,Entrepreneur,ShopeePay,Emas,Usaha,6305344.0,1,7.7,4000001.0,4000001.0,500000.0,22,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0476,Female,Papua Barat Daya,Bachelor (S1)/Diploma IV,Entrepreneur,Kredivo,No Investment,Konsumsi,17401060.0,1,2.9,4000001.0,4000001.0,3000000.0,17,11793,1.7,1.0,0.88,5691,24.05,1484.9,59064,58.4
U0477,Male,Papua,Junior High School,Others,Kredivo,Saham,Usaha,7158187.0,1,6.9,2000001.0,4000001.0,1000001.0,15,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0478,Female,Kalimantan Selatan,Bachelor (S1)/Diploma IV,Private Employee,Akulaku,Emas,Tidak Ada,0.0,2,7.8,15000000.0,15000000.0,500001.0,15,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0479,Female,Kalimantan Utara,Junior High School,Civil Servant/BUMN,Kredivo,Reksadana,Tidak Ada,0.0,2,3.6,2000001.0,4000001.0,1000001.0,15,39135,0.15,84.0,3.08,20761,133.66,749.4,198429,58.4
U0480,Female,Papua Selatan,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Akulaku,Emas,Gaya,4129331.0,1,4.7,2000001.0,6000001.0,500001.0,20,6267,1.7,2214.0,1.24,3118,14.24,1492.3,61583,58.4
U0481,Female,Aceh,Senior High School,Student,OVO,Reksadana,Konsumsi,7394604.0,4,8.2,2000000.0,4000001.0,1000001.0,15,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0482,Female,Kepulauan Riau,Bachelor (S1)/Diploma IV,Private Employee,OVO,Emas,Tidak Ada,0.0,5,5.6,2000001.0,4000001.0,500001.0,26,309076,7.83,9212.0,1.8,180411,993.02,10678.0,161424,85.3
U0483,Male,Banten,Bachelor (S1)/Diploma IV,Student,LinkAja,Saham,Konsumsi,14283703.0,3,6.7,2000000.0,2000000.0,1000001.0,18,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0484,Female,Lampung,Junior High School,Not Working,Akulaku,No Investment,Tidak Ada,0.0,5,8.4,2000000.0,2000000.0,500001.0,28,530899,5.15,4033.0,2.81,284856,1455.8,9522.9,51370,42.4
U0485,Female,Sulawesi Utara,Senior High School,Private Employee,Kredivo,Reksadana,Pendidikan,16835839.0,3,12.1,2000001.0,4000001.0,3000000.0,22,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0486,Female,Jawa Barat,Postgraduate,Private Employee,GoPay,No Investment,Usaha,8244996.0,3,6.4,4000001.0,4000001.0,500001.0,21,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
U0487,Male,Sulawesi Utara,Senior High School,Student,Akulaku,Saham,Pendidikan,17227395.0,1,11.4,2000000.0,2000000.0,500001.0,21,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0488,Male,Bali,Bachelor (S1)/Diploma IV,Student,ShopeePay,Reksadana,Tidak Ada,0.0,3,2.1,2000000.0,2000000.0,1000001.0,16,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
U0489,Female,Sulawesi Tengah,Senior High School,Student,ShopeePay,Reksadana,Konsumsi,15227316.0,1,7.4,6000001.0,10000001.0,1000001.0,21,177868,0.64,665.0,1.54,77106,598.93,3156.1,120750,43.1
U0490,Female,DI Yogyakarta,Senior High School,Civil Servant/BUMN,Akulaku,Reksadana,Gaya,7700622.0,2,6.2,10000001.0,6000001.0,500001.0,20,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0491,Male,Papua Pegunungan,Senior High School,Student,GoPay,Emas,Konsumsi,5150699.0,4,5.7,2000000.0,2000000.0,500000.0,23,2410,1.7,2214.0,0.9,998,4.9,549.7,18105,58.4
